ID,Loan no,Latitude,Longitude,State,Area,Branch,Status,DPD,Disbursal date,Product,Asset_Colleteral_Value,Carpet Area(SQFT),Year
3517,LXSAN02924-250045838,22.09406,76.11436,MP,A - 1 Indore,Sanawad,A,0,19-12-2024 00:00,HL,1320000,1200,2024
3518,LXBAR02924-250046176,24.85773,76.613027,RJ-UP-3,A - 7 Kota,Baran,A,0,27-12-2024 00:00,HL,1239300,1975,2024
3519,LXSAN01224-250045955,22.083056,75.966611,MP,A - 1 Indore,Sanawad,A,0,20-12-2024 00:00,HL,1852200,567,2024
3520,LXSRS04124-250045789,29.5302091,75.14983121,HR,A - 2 Rohtak,Sirsa,C,0,18-12-2024 00:00,STBLP,5880465,2072,2024
3521,LXAJM02924-250046075,26.429761,74.466613,RJ-UP-2,A - 3 Ajmer,Ajmer,A,0,24-12-2024 00:00,HL,836373,889,2024
3522,LXGGN03624-250045942,28.341837,77.0908483,NCR,NCR,Gurgaon,A,0,20-12-2024 00:00,STBL,1313400,450,2024
3523,LXCGH02924-250046304,24.863306,74.480111,RJ-UP-2,A - 4 Bhilwara,Chittorgarh,A,0,29-12-2024 00:00,HL,1110000,1350,2024
3524,LXGUN02924-250046278,24.061513,77.252198,MP,A - 2 Bhopal,Guna,A,0,28-12-2024 00:00,HL,2100000,1000,2024
3525,LXMOR02824-250046156,28.82124,78.772465,UK & UP,A - 1 Dehradun,Moradabad,A,0,27-12-2024 00:00,LAP,1221150,377,2024
3526,LXVKN02924-250046037,30.475667,77.778889,UK & UP,A - 1 Dehradun,Vikas Nagar,A,0,24-12-2024 00:00,HL,2073600,768,2024
3527,LXKHA02924-250046073,21.60657,75.550633,MP,A - 1 Indore,Khargone,C,0,24-12-2024 00:00,HL,1732200,866,2024
3528,LXJAL02924-250045641,25.535014,72.917349,RJ-UP-3,A - 5 Jodhpur,Jalore,C,0,13-12-2024 00:00,HL,2426000,2652,2024
3529,LXELU01124-250045787,16.932799,81.376734,AP,A - 1 Vijayawada,Eluru,A,0,19-12-2024 00:00,HL,2751320,1820,2024
3530,LXLUC02924-250046528,26.743852,80.890329,UK & UP,A - 2 Kanpur,Lucknow,C,0,31-12-2024 00:00,HL,2249200,1000,2024
3531,LXGUN01124-250046226,16.331639,80.37759,AP,A - 1 Vijayawada,Guntur,A,0,28-12-2024 00:00,HL,4923873,1449,2024
3532,LXTRN02924-250046249,28.430498,74.652495,RJ-UP-1,A - 2 Jaipur 2,Tara Nagar,A,0,28-12-2024 00:00,HL,1638480,2898,2024
3533,LXROH04124-250046306,29.1707051,76.3761533,HR,A - 2 Rohtak,Rohtak,A,0,29-12-2024 00:00,STBLP,550900,559,2024
3534,LXCHO02924-250045980,27.219409,75.771675,RJ-UP-1,A - 2 Jaipur 2,Chomu,A,0,20-12-2024 00:00,HL,1700000,1000,2024
3535,LXBAL02924-250045652,25.377052,71.544058,RJ-UP-3,A - 5 Jodhpur,Balotra,A,0,13-12-2024 00:00,HL,2604000,2360,2024
3536,LXSHP02924-250045647,25.629438,74.932586,RJ-UP-2,A - 4 Bhilwara,Shahpura,A,0,13-12-2024 00:00,HL,1903500,2700,2024
3537,LXJPR02924-250046189,26.749505,75.822515,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,27-12-2024 00:00,HL,4620000,1200,2024
3538,LXLAX01224-250046360,28.634583,77.486111,NCR,NCR,Laxmi Nagar,A,0,30-12-2024 00:00,HL,1800000,450,2024
3539,LXLUD02924-250046193,30.857293,75.890202,HR,A - 1 Chandigarh,Ludhiana,A,0,27-12-2024 00:00,HL,1221048,468,2024
3540,LXSNG02924-250045954,26.872894,75.929472,RJ-UP-1,A - 1 Jaipur,Sanganer,A,0,20-12-2024 00:00,HL,2394875,684,2024
3541,LXJPR02924-250046244,26.938583,75.896556,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,28-12-2024 00:00,HL,1267000,480,2024
3542,LXRJP03624-250045859,30.49015,76.596952,HR,A - 1 Chandigarh,Rajpura,A,0,19-12-2024 00:00,STBL,1237729,639,2024
3543,LXGWA02924-250046472,26.4809633,77.9970533,MP,A - 3 Gwalior,Gwalior,C,0,31-12-2024 00:00,HL,2080000,800,2024
3544,LXDEW03024-250045935,22.707028,76.339611,MP,A - 1 Indore,Dewas,A,0,20-12-2024 00:00,HL,1635400,962,2024
3545,LXRUD02924-250046276,28.885889,79.501056,UK & UP,A - 1 Dehradun,Rudrapur,A,0,28-12-2024 00:00,HL,1710000,900,2024
3546,LXPIP02924-250045918,23.008271,78.238266,MP,A - 2 Bhopal,Pipariya,A,0,20-12-2024 00:00,HL,2140000,1000,2024
3547,LXBHN02924-250045957,24.644691,74.190076,RJ-UP-2,A - 4 Bhilwara,Bhinder,A,0,20-12-2024 00:00,HL,1445200,1488,2024
3548,LXJNP02924-250046209,28.647361,77.047083,NCR,NCR,Janakpuri,A,0,28-12-2024 00:00,HL,1915900,274,2024
3549,LXBAR02924-250046426,28.41712,79.43091,UK & UP,A - 2 Kanpur,Bareilly,C,0,31-12-2024 00:00,HL,5055000,1800,2024
3550,LXJPR02924-250046114,26.946431,75.894857,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,26-12-2024 00:00,HL,1698435,568,2024
3551,LXJPR02924-250046237,26.885166,75.936701,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,28-12-2024 00:00,HL,1628250,525,2024
3552,LXSAH02924-250046527,28.5200218,77.44385751,NCR,NCR,Sahibabad,A,0,31-12-2024 00:00,HL,1605900,450,2024
3553,LXKAS01124-250045746,29.204139,78.964611,UK & UP,A - 1 Dehradun,Kashipur,A,0,17-12-2024 00:00,HL,3042400,704,2024
3554,LXBHL01124-250046124,25.178602,74.752839,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,3,26-12-2024 00:00,HL,1186800,1472,2024
3555,LXJNP02924-250046259,28.736528,77.271226,NCR,NCR,Janakpuri,A,0,28-12-2024 00:00,HL,2786750,585,2024
3556,LXBAR03624-250046231,25.10931,75.859449,RJ-UP-3,A - 7 Kota,Baran,A,8,28-12-2024 00:00,STBL,1254220,593,2024
3557,LXSIK03224-250046225,27.268557,74.991487,RJ-UP-1,A - 2 Jaipur 2,Sikar,A,0,28-12-2024 00:00,BL,2228600,3410,2024
3558,LXRAT02424-250045848,23.43206,75.088626,MP,A - 1 Indore,Ratlam,A,0,19-12-2024 00:00,LAP,1513600,1144,2024
3559,LXHLD02924-250045780,28.970556,79.356361,UK & UP,A - 1 Dehradun,Haldwani,A,0,18-12-2024 00:00,HL,1660000,784,2024
3560,LXMND03624-250046119,24.105127,74.876126,MP,A - 1 Indore,Mandsaur,A,0,26-12-2024 00:00,STBL,1604200,2860,2024
3561,LXSNG02824-250045943,26.755006,75.834815,RJ-UP-1,A - 1 Jaipur,Sanganer,A,0,20-12-2024 00:00,LAP,2280000,900,2024
3562,LXNOI02924-250046228,28.5964,77.3118,NCR,NCR,Noida,A,0,28-12-2024 00:00,HL,3633600,757,2024
3563,LXJPR03024-250046270,26.702528,75.810667,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,28-12-2024 00:00,HL,1477500,450,2024
3564,LXSUM02924-250045654,25.08167,72.982107,RJ-UP-3,A - 5 Jodhpur,Sumerpur,A,0,13-12-2024 00:00,HL,3510000,1950,2024
3565,LXKRN03624-250046375,29.507976,76.501866,HR,A - 1 Chandigarh,Karnal,A,246,30-12-2024 00:00,STBL,1191140,1089,2024
3566,LXNOI02924-250046437,28.6257,77.3393,NCR,NCR,Noida,A,0,31-12-2024 00:00,HL,2038500,225,2024
3567,LXSHR02924-250045844,30.041178,77.751155,UK & UP,A - 1 Dehradun,Saharanpur,C,0,19-12-2024 00:00,HL,3132000,900,2024
3568,LXDEO02924-250045841,25.775841,75.394484,RJ-UP-3,A - 7 Kota,Deoli,A,0,19-12-2024 00:00,HL,3440000,1200,2024
3569,LXBML03324-250045819,25.122418,71.935646,RJ-UP-3,A - 5 Jodhpur,Bhinmal,A,0,19-12-2024 00:00,BL,2695000,1540,2024
3570,LXBUR02924-250046334,28.621267,77.350432,NCR,NCR,Burari,C,0,30-12-2024 00:00,HL,1785200,270,2024
3571,LXBHI02924-250045920,25.9591,74.226697,RJ-UP-2,A - 3 Ajmer,Bhim,A,0,20-12-2024 00:00,HL,2042500,980,2024
3572,LXCHD02924-250046530,30.781975,76.808777,HR,A - 1 Chandigarh,Chandigarh,C,0,31-12-2024 00:00,HL,3024975,794,2024
3573,LXJPR02924-250046474,26.940358,75.890729,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,31-12-2024 00:00,HL,1686000,648,2024
3574,LXBHL01224-250046061,25.178947,74.753232,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,3,24-12-2024 00:00,HL,2054000,1520,2024
3575,LXCHD02924-250046229,30.6203,76.89106,HR,A - 1 Chandigarh,Chandigarh,A,0,28-12-2024 00:00,HL,1437432,639,2024
3576,LXSAN02424-250045748,22.187556,76.080306,MP,A - 1 Indore,Sanawad,A,0,17-12-2024 00:00,LAP,1780600,614,2024
3577,LXMOR02924-250046280,28.808838,78.801787,UK & UP,A - 1 Dehradun,Moradabad,A,0,28-12-2024 00:00,HL,852290,527,2024
3578,LXJPR01224-250046440,26.932037,75.89166,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,30-12-2024 00:00,HL,1644000,540,2024
3579,LXNKT04124-250045892,27.41242,75.46036,RJ-UP-1,A - 1 Jaipur,Neem Ka Thana,A,0,20-12-2024 00:00,STBLP,913500,840,2024
3580,LXROH04124-250046081,28.984056,76.415667,HR,A - 2 Rohtak,Rohtak,A,0,24-12-2024 00:00,STBLP,931400,1476,2024
3581,LXBAN02924-250045666,23.546444,74.451917,RJ-UP-3,A - 6 Udaipur,Banswara,A,0,13-12-2024 00:00,HL,3750000,625,2024
3582,LXHIS03024-250046136,28.883306,75.908806,HR,A - 2 Rohtak,Hissar,A,0,26-12-2024 00:00,HL,3403900,1350,2024
3583,LXVDI02924-250045868,23.529985,77.83891,MP,A - 2 Bhopal,Vidisha,A,0,19-12-2024 00:00,HL,1260000,525,2024
3584,LXKHA02824-250046152,21.733139,75.835,MP,A - 1 Indore,Khargone,A,0,27-12-2024 00:00,LAP,1476000,2232,2024
3585,LXJOD02924-250046333,26.194194,73.045388,RJ-UP-3,A - 5 Jodhpur,Jodhpur,A,0,29-12-2024 00:00,HL,3875000,1250,2024
3586,LXSHP02224-250045671,25.621033,74.660424,RJ-UP-2,A - 4 Bhilwara,Shahpura,A,0,14-12-2024 00:00,LAP,1570000,1600,2024
3587,LXKUR02924-250045982,30.7666,76.7099,HR,A - 1 Chandigarh,Kurali,A,0,20-12-2024 00:00,HL,1365750,450,2024
3588,LXRJS02924-250045901,24.955602,73.828232,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,0,20-12-2024 00:00,HL,1787500,813,2024
3589,LXUDP01124-250045696,24.610593,73.680119,RJ-UP-3,A - 6 Udaipur,Udaipur,C,0,16-12-2024 00:00,HL,6274400,1850,2024
3590,LXBWN02424-250046012,28.7768464,76.1417604,HR,A - 2 Rohtak,Bhiwani,A,0,21-12-2024 00:00,LAP,5024340,1890,2024
3591,LXGGN03624-250045820,28.48459,76.865073,NCR,NCR,Gurgaon,A,0,19-12-2024 00:00,STBL,1250570,913,2024
3592,LXBHN02924-250045857,24.489462,74.373789,RJ-UP-2,A - 4 Bhilwara,Bhinder,A,0,19-12-2024 00:00,HL,1500000,1500,2024
3593,LXIND02924-250046104,22.749256,75.843791,MP,A - 1 Indore,Indore,A,0,26-12-2024 00:00,HL,3175000,600,2024
3594,LXSAN02924-250045715,22.167944,75.852,MP,A - 1 Indore,Sanawad,A,0,16-12-2024 00:00,HL,1437000,858,2024
3595,LXRJS03624-250045981,25.114631,73.977442,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,215,20-12-2024 00:00,STBL,1085200,3496,2024
3596,LXSHR04124-250045864,30.048493,77.360596,UK & UP,A - 1 Dehradun,Saharanpur,C,0,19-12-2024 00:00,STBLP,1313000,788,2024
3597,LXFZB03424-250045824,26.7604,82.1393,UK & UP,A - 2 Kanpur,Faizabad,A,0,19-12-2024 00:00,BL,6516500,1500,2024
3598,LXSAH02924-250046301,28.6304,77.4224,NCR,NCR,Sahibabad,A,0,29-12-2024 00:00,HL,2645400,630,2024
3599,LXKAS01124-250045806,28.896944,79.256528,UK & UP,A - 1 Dehradun,Kashipur,A,0,18-12-2024 00:00,HL,2564000,1006,2024
3600,LXKUR02924-250045947,30.73569,76.7016,HR,A - 1 Chandigarh,Kurali,A,3,20-12-2024 00:00,HL,1659900,450,2024
3601,LXBHN03024-250045744,24.434547,74.267764,RJ-UP-2,A - 4 Bhilwara,Bhinder,A,0,20-12-2024 00:00,HL,1249300,403,2024
3602,LXPIT01124-250045704,22.646333,75.592389,MP,A - 1 Indore,Pithampur,A,0,16-12-2024 00:00,HL,1262400,526,2024
3603,LXSAN04124-250045867,21.941194,76.003861,MP,A - 1 Indore,Sanawad,A,0,19-12-2024 00:00,STBLP,867600,756,2024
3604,LXBHP02924-250046051,23.304387,77.402724,MP,A - 2 Bhopal,Bhopal,A,0,24-12-2024 00:00,HL,3240000,800,2024
3605,LXSWA02924-250046245,26.492357,76.757177,RJ-UP-3,A - 7 Kota,Sawai Madhopur,A,0,28-12-2024 00:00,HL,2704600,1334,2024
3606,LXNOK01124-250045946,27.708749,73.497174,RJ-UP-2,A - 3 Ajmer,Nokha,A,0,20-12-2024 00:00,HL,1257400,1308,2024
3607,LXFAR02924-250045873,28.494407,77.339214,NCR,NCR,Faridabad,A,0,19-12-2024 00:00,HL,3348100,900,2024
3608,LXSHR04124-250045706,29.590831,77.316512,UK & UP,A - 1 Dehradun,Saharanpur,A,0,16-12-2024 00:00,STBLP,1176000,1120,2024
3609,LXKHA02324-250045805,22.041072,75.210304,MP,A - 1 Indore,Khargone,A,0,18-12-2024 00:00,LAP,1417500,1750,2024
3610,LXJAL01124-250045869,25.261158,72.458825,RJ-UP-3,A - 5 Jodhpur,Jalore,A,8,19-12-2024 00:00,HL,3519500,2510,2024
3611,LXFZB02924-250045766,26.79199,82.215791,UK & UP,A - 2 Kanpur,Faizabad,A,0,18-12-2024 00:00,HL,7723600,2041,2024
3612,LXBIJ02924-250046120,25.60619,74.539675,RJ-UP-2,A - 4 Bhilwara,Bijainagar,A,0,26-12-2024 00:00,LAP,585000,450,2024
3613,LXNOK03624-250045703,27.804135,73.34534,RJ-UP-2,A - 3 Ajmer,Nokha,A,0,16-12-2024 00:00,STBL,2299885,2347,2024
3614,LXBAL02824-250045929,25.8485,72.239778,RJ-UP-3,A - 5 Jodhpur,Balotra,A,0,20-12-2024 00:00,LAP,683000,440,2024
3615,LXBHP04124-250046327,23.604458,77.308328,MP,A - 2 Bhopal,Bhopal,A,36,29-12-2024 00:00,STBLP,2538000,2700,2024
3616,LXJPR02924-250046309,26.692301,75.660833,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,29-12-2024 00:00,HL,1638813,1059,2024
3617,LXSAN02924-250045961,22.252361,75.78938924,MP,A - 1 Indore,Sanawad,A,0,20-12-2024 00:00,HL,768000,480,2024
3618,LXFZB02424-250045847,26.879815,81.076906,UK & UP,A - 2 Kanpur,Faizabad,A,0,19-12-2024 00:00,LAP,3189000,800,2024
3619,LXNOI02924-250046274,28.631028,77.343278,NCR,NCR,Noida,A,0,28-12-2024 00:00,HL,3095500,342,2024
3620,LXMER02924-250045990,26.656097,74.062666,RJ-UP-2,A - 3 Ajmer,Merta,A,0,20-12-2024 00:00,HL,1314000,4095,2024
3621,LXSNG02924-250045885,26.750063,75.808977,RJ-UP-1,A - 1 Jaipur,Sanganer,C,0,20-12-2024 00:00,HL,2851780,558,2024
3622,LXKTH02924-250046003,30.037602,76.439648,HR,A - 1 Chandigarh,Kaithal,A,0,21-12-2024 00:00,HL,2848788,1304,2024
3623,LXMER04124-250045998,26.656097,74.062666,RJ-UP-2,A - 3 Ajmer,Merta,A,0,21-12-2024 00:00,STBLP,1124750,3599,2024
3624,LXBUR02924-250046373,28.54790558,77.43355831,NCR,NCR,Burari,C,0,30-12-2024 00:00,HL,1620000,450,2024
3625,LXRJP02924-250045921,30.490801,76.571,HR,A - 1 Chandigarh,Rajpura,A,0,20-12-2024 00:00,HL,3087750,1800,2024
3626,LXSUM02924-250045968,25.174126,72.963762,RJ-UP-3,A - 5 Jodhpur,Sumerpur,A,0,20-12-2024 00:00,HL,2032800,1200,2024
3627,LXSUM02924-250045983,25.159529,73.071267,RJ-UP-3,A - 5 Jodhpur,Sumerpur,A,0,20-12-2024 00:00,HL,2330350,637,2024
3628,LXSHR03224-250045795,29.826517,77.25203,UK & UP,A - 1 Dehradun,Saharanpur,A,0,19-12-2024 00:00,BL,1075500,1485,2024
3629,LXKOT02924-250045726,25.117231,75.85351,RJ-UP-3,A - 7 Kota,Kota,A,0,16-12-2024 00:00,HL,2494800,396,2024
3630,LXKHA04124-250046261,22.057222,75.693833,MP,A - 1 Indore,Khargone,A,0,28-12-2024 00:00,STBLP,1986600,2508,2024
3631,LXBIK02924-250046363,28.056101,73.147556,RJ-UP-1,A - 2 Jaipur 2,Bikaner,A,0,29-12-2024 00:00,HL,1020000,800,2024
3632,LXUTA02924-250046159,28.612611,77.342083,NCR,NCR,Uttam Nagar,C,0,27-12-2024 00:00,HL,1748700,171,2024
3633,LXPPT02924-250045727,29.689936,76.748484,HR,A - 2 Rohtak,Panipat,A,0,17-12-2024 00:00,LAP,5347500,1500,2024
3634,LXRUD04324-250046032,28.812652,79.566795,UK & UP,A - 1 Dehradun,Rudrapur,A,0,23-12-2024 00:00,STBLP,1665000,450,2024
3635,LXROO02824-250045878,29.923901,77.82737,UK & UP,A - 1 Dehradun,Roorkee,A,0,19-12-2024 00:00,LAP,7302000,820,2024
3636,LXKAK02924-250046396,17.083613,82.241312,AP,A - 1 Vijayawada,Kakinada,A,0,30-12-2024 00:00,HL,1889304,958,2024
3637,LXLAX02424-250046160,28.550361,77.444278,NCR,NCR,Laxmi Nagar,A,0,27-12-2024 00:00,LAP,4708000,900,2024
3638,LXHIS02924-250046289,29.144944,75.742278,HR,A - 2 Rohtak,Hissar,A,0,29-12-2024 00:00,HL,2863800,900,2024
3639,LXMOR02924-250046093,28.548177,78.569075,UK & UP,A - 1 Dehradun,Moradabad,A,3,26-12-2024 00:00,HL,1246700,455,2024
3640,LXSAG02924-250046058,23.714851,74.04623,RJ-UP-3,A - 6 Udaipur,Sagwara,A,0,24-12-2024 00:00,HL,3302537,2849,2024
3641,LXBEA02924-250046340,26.107953,74.306095,RJ-UP-2,A - 3 Ajmer,Beawar,A,0,29-12-2024 00:00,HL,7858681,1234,2024
3642,LXLUD03624-250046328,31.14217,75.477574,HR,A - 1 Chandigarh,Ludhiana,A,0,29-12-2024 00:00,STBL,1334100,1497,2024
3643,LXJPR02424-250046222,26.918405,75.890904,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,28-12-2024 00:00,LAP,2657280,634,2024
3644,LXPRA03024-250045956,24.003472,74.850083,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,0,20-12-2024 00:00,HL,1703600,1076,2024
3645,LXPPT02924-250045909,29.145686,77.042209,HR,A - 2 Rohtak,Panipat,A,0,20-12-2024 00:00,HL,3074400,630,2024
3646,LXHLD02924-250045736,29.209806,79.489389,UK & UP,A - 1 Dehradun,Haldwani,A,0,17-12-2024 00:00,HL,3800000,1000,2024
3647,LXRAT02924-250046248,23.32304458,75.017003,MP,A - 1 Indore,Ratlam,A,0,28-12-2024 00:00,HL,1440000,360,2024
3648,LXRAT03024-250045747,23.206153,75.137271,MP,A - 1 Indore,Ratlam,A,0,17-12-2024 00:00,LAP,1976000,760,2024
3649,LXCHT03024-250045999,23.69437,74.854908,RJ-UP-2,A - 5 Bhilwara,Choti Sadri-RRM-Pratapgarh,A,0,21-12-2024 00:00,HL,2049200,1844,2024
3650,LXMND02824-250046185,24.067216,75.372533,MP,A - 1 Indore,Mandsaur,A,8,27-12-2024 00:00,LAP,1262000,1262,2024
3651,LXAJM03224-250046212,26.505083,74.531472,RJ-UP-2,A - 3 Ajmer,Ajmer,A,8,27-12-2024 00:00,BL,2338000,452,2024
3652,LXJPR02924-250046043,26.984351,75.894808,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,23-12-2024 00:00,HL,2161250,950,2024
3653,LXKOT02824-250046048,25.12768,75.839736,RJ-UP-3,A - 7 Kota,Kota,A,0,24-12-2024 00:00,LAP,1016600,221,2024
3654,LXBAL03624-250045815,25.841728,72.258287,RJ-UP-3,A - 5 Jodhpur,Balotra,A,0,19-12-2024 00:00,STBL,1994000,1250,2024
3655,LXAGR04124-250046205,27.600363,78.042456,RJ-UP-1,A - 1 Jaipur,Agra,A,3,27-12-2024 00:00,STBLP,1648500,889,2024
3656,LXJPR02924-250046353,26.960972,75.887139,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,29-12-2024 00:00,HL,1120700,490,2024
3657,LXPIP02924-250046115,22.761431,78.356888,MP,A - 2 Bhopal,Pipariya,A,0,26-12-2024 00:00,LAP,1962000,900,2024
3658,LXSAG02924-250046122,23.853475,73.909236,RJ-UP-3,A - 6 Udaipur,Sagwara,A,0,26-12-2024 00:00,HL,1872500,2000,2024
3659,LXSWA02824-250046390,25.731536,76.184147,RJ-UP-3,A - 7 Kota,Sawai Madhopur,C,0,30-12-2024 00:00,LAP,7881300,1300,2024
3660,LXSIR02824-250046190,24.695296,72.651826,RJ-UP-3,A - 5 Jodhpur,Sirohi,A,8,27-12-2024 00:00,LAP,1695000,1350,2024
3661,LXBHP02924-250046291,23.331732,77.410003,MP,A - 2 Bhopal,Bhopal,C,0,29-12-2024 00:00,HL,1560000,600,2024
3662,LXKOT04124-250046221,24.930921,75.592986,RJ-UP-3,A - 7 Kota,Kota,C,0,28-12-2024 00:00,STBLP,3110400,648,2024
3663,LXKAN02924-250046524,26.4675,80.3267,UK & UP,A - 2 Kanpur,Kanpur,A,0,31-12-2024 00:00,HL,1740000,0,2024
3664,LXKEK02924-250045777,26.138272,75.108571,RJ-UP-2,A - 3 Ajmer,Kekri,A,8,18-12-2024 00:00,HL,1100000,1450,2024
3665,LXNOI01124-250046481,28.614306,77.349472,NCR,NCR,Noida,C,0,31-12-2024 00:00,HL,5616000,540,2024
3666,LXMOR02924-250046322,28.83149,78.71469,UK & UP,A - 1 Dehradun,Moradabad,A,0,29-12-2024 00:00,HL,1694250,753,2024
3667,LXCHD02924-250046364,30.746184,76.701944,HR,A - 1 Chandigarh,Chandigarh,C,0,30-12-2024 00:00,HL,951720,308,2024
3668,LXBIA02924-250045825,23.925039,76.921586,MP,A - 2 Bhopal,Biaora,A,0,19-12-2024 00:00,HL,1147000,450,2024
3669,LXTRN02924-250046046,28.714576,75.112686,RJ-UP-1,A - 2 Jaipur 2,Tara Nagar,A,0,23-12-2024 00:00,HL,1650726,3213,2024
3670,LXCGH02924-250046294,24.886611,74.641111,RJ-UP-2,A - 4 Bhilwara,Chittorgarh,A,0,29-12-2024 00:00,LAP,1827210,373,2024
3671,LXJPR02924-250046467,26.931262,75.893973,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,31-12-2024 00:00,HL,1579500,450,2024
3672,LXKAS02924-250045930,28.893528,79.265583,UK & UP,A - 1 Dehradun,Kashipur,A,3,20-12-2024 00:00,HL,1012500,450,2024
3673,LXNAG02424-250045831,23.708505,75.991281,MP,A - 1 Indore,Nagda,A,0,19-12-2024 00:00,LAP,1898750,775,2024
3674,LXDHA02424-250045865,22.756997,75.83612,MP,A - 1 Indore,Dhar,A,8,19-12-2024 00:00,LAP,2280000,600,2024
3675,LXNAG02924-250045785,23.468896,75.424807,MP,A - 1 Indore,Nagda,A,0,18-12-2024 00:00,HL,960000,400,2024
3676,LXBIK03024-250046077,27.968015,73.315736,RJ-UP-1,A - 2 Jaipur 2,Bikaner,A,0,24-12-2024 00:00,HL,3060000,1800,2024
3677,LXMHB02924-250046186,16.772917,78.123639,Telangana,A - 1 Hyderabad,Mahbubnagar,A,0,27-12-2024 00:00,HL,4336360,680,2024
3678,LXJAG02324-250046267,19.064639,78.885639,Telangana,A - 1 Hyderabad,Jagtial,A,0,29-12-2024 00:00,LAP,1546600,1080,2024
3679,LXBAN02924-250045786,23.519891,74.646622,RJ-UP-3,A - 6 Udaipur,Banswara,C,0,18-12-2024 00:00,HL,3036000,920,2024
3680,LXKRN02924-250046412,29.53319,76.98136,HR,A - 1 Chandigarh,Karnal,C,0,30-12-2024 00:00,HL,2976480,1350,2024
3681,LXYMN02924-250045813,30.165917,77.277861,HR,A - 1 Chandigarh,Yamuna Nagar,C,0,19-12-2024 00:00,HL,2032000,800,2024
3682,LXAJM04124-250046497,26.130175,74.290099,RJ-UP-2,A - 3 Ajmer,Ajmer,A,0,31-12-2024 00:00,STBLP,667000,312,2024
3683,LXNOI02824-250046313,28.526003,77.442213,NCR,NCR,Noida,A,0,29-12-2024 00:00,LAP,4916000,1080,2024
3684,LXJPR02924-250046054,26.9327655,75.8887623,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,24-12-2024 00:00,HL,2458746,768,2024
3685,LXSIK03424-250046365,27.754876,75.458711,RJ-UP-1,A - 2 Jaipur 2,Sikar,A,0,30-12-2024 00:00,BL,4965646,5523,2024
3686,LXKUR04124-250045888,30.74021,76.6839,HR,A - 1 Chandigarh,Kurali,A,3,20-12-2024 00:00,STBLP,2678400,972,2024
3687,LXHRD01124-250046399,29.906575,78.09412,UK & UP,A - 1 Dehradun,Haridwar,A,0,30-12-2024 00:00,HL,2004000,600,2024
3688,LXSRS02924-250046515,29.5279491,75.0530522,HR,A - 2 Rohtak,Sirsa,A,0,31-12-2024 00:00,HL,1581402,968,2024
3689,LXDEW02924-250046045,22.966833,76.026472,MP,A - 1 Indore,Dewas,A,0,23-12-2024 00:00,HL,1670400,800,2024
3690,LXJAB02924-250046131,23.219299,79.950396,MP,A - 2 Bhopal,Jabalpur,C,0,26-12-2024 00:00,HL,2005000,500,2024
3691,LXBIJ04124-250046417,25.862789,74.596812,RJ-UP-2,A - 4 Bhilwara,Bijainagar,A,0,30-12-2024 00:00,STBLP,1059000,2730,2024
3692,LXHLD02924-250045884,29.212438,79.423897,UK & UP,A - 1 Dehradun,Haldwani,C,0,20-12-2024 00:00,HL,2221200,1030,2024
3693,LXBHP02924-250046384,23.300047,77.405102,MP,A - 2 Bhopal,Bhopal,A,0,30-12-2024 00:00,HL,2992000,680,2024
3694,LXDEW01124-250046250,22.974256,76.079675,MP,A - 1 Indore,Dewas,A,0,28-12-2024 00:00,HL,2132800,344,2024
3695,LXHRD02924-250046072,29.944688,78.057766,UK & UP,A - 1 Dehradun,Haridwar,A,0,24-12-2024 00:00,HL,7837600,808,2024
3696,LXBEA02924-250046166,26.095971,74.31923,RJ-UP-2,A - 3 Ajmer,Beawar,A,0,27-12-2024 00:00,HL,1226225,250,2024
3697,LXBUR01124-250046321,28.6269,77.3538,NCR,NCR,Burari,A,0,29-12-2024 00:00,HL,3510000,315,2024
3698,LXVIJ01124-250046317,16.498849,80.634306,AP,A - 1 Vijayawada,Vijayawada,A,0,29-12-2024 00:00,HL,2940984,324,2024
3699,LXRJS01124-250045971,25.005037,74.043144,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,0,20-12-2024 00:00,HL,2787200,1742,2024
3700,LXPIP01124-250046325,22.960123,78.585606,MP,A - 2 Bhopal,Pipariya,C,0,29-12-2024 00:00,HL,1470900,870,2024
3701,LXMEE02424-250045988,29.02623,77.74516,NCR,NCR,Meerut,A,0,21-12-2024 00:00,LAP,3517250,843,2024
